timestamp,sat_id,sat_name,latency_ms,station_id,station_name,latitude,longitude,elevation_m,antenna_gain_dBi,f107_flux,ap_index,day_of_week,day_of_month,month,hour,is_weekend,days_since_start,hour_bucket,msg_count_hour,msg_count_sat_hour,rolling_latency_50,inter_arrival_time,cumulative_msg_count
2025-07-20 20:43:56.982144,52993,STARLINK-4264,6.282446568574466,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.919277424607254,0.902016,2082
2025-07-20 20:43:57.558432,53845,STARLINK-4753,8.483368925352478,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.92697645474349,0.576288,2083
2025-07-20 20:44:07.030464,46082,STARLINK-1578,5.159791978241511,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.822111214272508,9.472032,2084
2025-07-20 20:44:07.877184,48410,STARLINK-2563,6.070885895959027,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.793292513641742,0.84672,2085
2025-07-20 20:44:23.049024,59608,STARLINK-31585,7.570971486809691,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.8188364965694435,15.17184,2086
2025-07-20 20:45:00.056736,58729,STARLINK-31115,8.957385102979849,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.9730546598188905,37.007712,2087
2025-07-20 20:45:07.442208,60931,STARLINK-11204 [DTC],6.095017951424046,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.912802763277503,7.385472,2088
2025-07-20 20:45:14.798304,63677,STARLINK-33816,1.865421369215169,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.785469346059049,7.356096,2089
2025-07-20 20:45:16.921152,53009,STARLINK-4277,12.04293050556285,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.866317245340835,2.122848,2090
2025-07-20 20:45:20.760768,56490,STARLINK-5873,8.77253814154833,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.839117938470126,3.839616,2091
2025-07-20 20:46:00.007968,55677,STARLINK-5324,5.907666792625809,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.725702626621087,39.2472,2092
2025-07-20 20:46:07.758048,47122,STARLINK-1777,10.129765517675095,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.7678871214350895,7.75008,2093
2025-07-20 20:46:30.584928,63094,STARLINK-32927,5.950509001664377,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.749678616520491,22.82688,2094
2025-07-20 20:46:45.327360,63913,STARLINK-34070,8.653874086557131,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.8041326771319515,14.742432,2095
2025-07-20 20:46:46.626816,57818,STARLINK-30401,7.041458449501593,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.9060406988358,1.299456,2096
2025-07-20 20:46:51.278592,58531,STARLINK-31012,5.852451039550203,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.839746234579139,4.651776,2097
2025-07-20 20:47:07.627200,57374,STARLINK-6369,5.7371427998601305,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.797425538704379,16.348608,2098
2025-07-20 20:47:15.916416,51114,STARLINK-3375,5.7499134601950805,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.773130134875717,8.289216,2099
2025-07-20 20:47:16.572192,52306,STARLINK-3747,7.480471984260632,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.75931598405586,0.655776,2100
2025-07-20 20:47:19.403520,51144,STARLINK-3185,2.6159978648367237,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.701403471441092,2.831328,2101
2025-07-20 20:48:10.218816,63377,STARLINK-33634,5.1546818251484385,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.691933249839744,50.815296,2102
2025-07-20 20:48:18.295488,57364,STARLINK-6338,7.344394515802033,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.713547227787578,8.076672,2103
2025-07-20 20:48:19.464480,59034,STARLINK-31231,4.894020404448526,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.638047525193915,1.168992,2104
2025-07-20 20:48:29.003904,59328,STARLINK-31614,5.789577157433004,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.669586086798291,9.539424,2105
2025-07-20 20:48:32.709600,63963,STARLINK-33801,7.319990155482952,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.636960136490748,3.705696,2106
2025-07-20 20:48:35.654976,52139,STARLINK-3730,6.760843299012077,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.63913750040384,2.945376,2107
2025-07-20 20:48:37.908288,60065,STARLINK-11102 [DTC],4.059834683601553,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.587760062852753,2.253312,2108
2025-07-20 20:49:02.171136,64213,STARLINK-34332,6.266708904301579,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.5738630930000035,24.262848,2109
2025-07-20 20:49:15.072384,52988,STARLINK-4291,7.8233912651307485,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.655763948645805,12.901248,2110
2025-07-20 20:49:20.625312,56781,STARLINK-5989,7.613213679704334,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.708437763528986,5.552928,2111
2025-07-20 20:49:24.974688,46070,STARLINK-1536,6.190438912307003,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.79131564509753,4.349376,2112
2025-07-20 20:49:58.192896,57362,STARLINK-6343,6.568521992429218,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.860715823035421,33.218208,2113
2025-07-20 20:50:00.644064,60279,STARLINK-32010,9.022938615878333,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.88988822707363,2.451168,2114
2025-07-20 20:50:11.901120,57413,STARLINK-30191,1.9496985210272308,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.794557484499741,11.257056,2115
2025-07-20 20:50:22.384032,56546,STARLINK-6187,7.641011381754437,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.826616125239822,10.482912,2116
2025-07-20 20:50:27.508416,61880,STARLINK-11328 [DTC],9.186645862911533,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.850713197781513,5.124384,2117
2025-07-20 20:51:24.433056,58535,STARLINK-31032,9.157070960831083,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.8754007406516,56.92464,2118
2025-07-20 20:51:31.811616,57608,STARLINK-30258,3.6739223091286854,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.818956813319532,7.37856,2119
2025-07-20 20:51:59.841504,56464,STARLINK-6043,8.404372979013793,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.831829962303076,28.029888,2120
2025-07-20 20:52:10.674336,59342,STARLINK-31628,5.95651181052639,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.778700128517004,10.832832,2121
2025-07-20 20:52:11.497728,60930,STARLINK-11251 [DTC],7.9538435490779715,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.7756670987706595,0.823392,2122
2025-07-20 20:52:34.168224,52304,STARLINK-3744,6.4891107228960125,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.761409387203274,22.670496,2123
2025-07-20 20:52:38.888256,51139,STARLINK-3172,7.021307553740816,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.724516977578587,4.720032,2124
2025-07-20 20:52:45.219648,63085,STARLINK-32505,1.8795533412483647,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.553057110388131,6.331392,2125
2025-07-20 20:53:01.652928,60274,STARLINK-32155,7.019640006677939,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.550950616234811,16.43328,2126
2025-07-20 20:53:14.288928,53827,STARLINK-4764,7.813801853318733,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.5756836835123655,12.636,2127
2025-07-20 20:53:14.578368,52678,STARLINK-4074,9.094237976189902,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.666154228747456,0.28944,2128
2025-07-20 20:53:30.819840,64435,STARLINK-34478,3.8283412317034005,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.5758720507216175,16.241472,2129
2025-07-20 20:53:30.879456,61971,STARLINK-32610,9.94317359087737,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.6501922949169385,0.059616,2130
2025-07-20 20:53:34.379520,56540,STARLINK-6136,4.86405898615482,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.662097339403049,3.500064,2131
2025-07-20 20:53:54.189312,59033,STARLINK-31210,7.752028887376157,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.691488985779083,19.809792,2132
2025-07-20 20:53:54.414816,52096,STARLINK-3717,5.572755404128762,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.633276715354609,0.225504,2133
2025-07-20 20:54:34.263360,53843,STARLINK-4769,9.762651951022331,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.725333914810225,39.848544,2134
2025-07-20 20:54:34.824096,58534,STARLINK-30936,4.355284735498514,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.6910218916010145,0.560736,2135
2025-07-20 20:54:40.351104,63402,STARLINK-33668,7.047834057658637,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.680559143017994,5.527008,2136
2025-07-20 20:54:42.618240,57653,STARLINK-30289,8.817410367091513,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.677759648300228,2.267136,2137
2025-07-20 20:54:44.744544,46075,STARLINK-1551,7.574330422775917,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.707345897727265,2.126304,2138
2025-07-20 20:54:45.297504,46160,STARLINK-1598,8.625149286612723,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.842540456075215,0.55296,2139
2025-07-20 20:54:51.385248,63388,STARLINK-33629,6.162858126401555,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.72493900849199,6.087744,2140
2025-07-20 20:55:08.056128,57747,STARLINK-30307,7.026879595511422,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.690025837571252,16.67088,2141
2025-07-20 20:55:10.290432,56541,STARLINK-6249,4.261715876920303,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.657106819257142,2.234304,2142
2025-07-20 20:55:12.648288,52262,STARLINK-3761,5.190486344330484,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.558321235790249,2.357856,2143
2025-07-20 20:55:13.875168,48407,STARLINK-2595,7.200627399019724,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.583323603737357,1.22688,2144
2025-07-20 20:55:40.363680,56772,STARLINK-6275,7.797996811700644,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.566206058240226,26.488512,2145
2025-07-20 20:55:41.913696,60064,STARLINK-11169 [DTC],5.80774755674225,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.541531840385039,1.550016,2146
2025-07-20 20:55:58.272672,58537,STARLINK-31041,10.97908595996408,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.644064538793317,16.358976,2147
2025-07-20 20:56:21.861600,57816,STARLINK-30386,7.610216652462567,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.681526015845366,23.588928,2148
2025-07-20 20:56:32.577792,52289,STARLINK-3751,7.205286068016261,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.710633468001789,10.716192,2149
2025-07-20 20:56:34.648800,59749,STARLINK-31677,7.013198413217656,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.7012879965809296,2.071008,2150
2025-07-20 20:56:46.523616,57294,STARLINK-30235,4.515552875106167,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.739279096786318,11.874816,2151
2025-07-20 20:57:20.187648,59621,STARLINK-31758,6.2082060701382105,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.760349581686115,33.664032,2152
2025-07-20 20:57:29.540448,58536,STARLINK-31037,8.323079084155369,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.779923273053181,9.3528,2153
2025-07-20 20:57:31.215744,61879,STARLINK-11324 [DTC],6.2427562617368295,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.806897990198947,1.675296,2154
2025-07-20 20:57:43.852608,59331,STARLINK-31633,5.6463540170091,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.8040335273904695,12.636864,2155
2025-07-20 20:57:51.529248,51105,STARLINK-3350,4.362696566996934,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.744887655620748,7.67664,2156
2025-07-20 20:57:51.691680,56903,STARLINK-6192,7.627207534141537,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.762214940323338,0.162432,2157
2025-07-20 20:57:52.377696,52302,STARLINK-3564,6.949455308849415,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.820007352828295,0.686016,2158
2025-07-20 20:57:55.126080,51146,STARLINK-3354,7.340800184034067,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.841489178422945,2.748384,2159
2025-07-20 20:58:03.556992,48311,STARLINK-2534,8.343399077583951,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.851889334672008,8.430912,2160
2025-07-20 20:58:21.891936,56539,STARLINK-6135,6.322972261311152,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.826084506304146,18.334944,2161
2025-07-20 20:58:26.131584,60331,STARLINK-32203,6.219298571902426,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.8266616994960545,4.239648,2162
2025-07-20 20:58:32.821536,63096,STARLINK-32911,9.650484001734428,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.888300939682158,6.689952,2163
2025-07-20 20:58:43.853952,44961,STARLINK-1080,4.243753076708417,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.792717228898761,11.032416,2164
2025-07-20 20:58:45.934464,63080,STARLINK-32906,5.824926118260789,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.870221780843431,2.080512,2165
2025-07-20 20:59:03.727680,61972,STARLINK-32612,5.735025983571956,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.832102072879781,17.793216,2166
2025-07-20 20:59:08.090880,60295,STARLINK-32126,7.599679579231101,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.800362747206172,4.3632,2167
2025-07-20 20:59:38.890752,63962,STARLINK-34103,5.2346220457126105,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.721913768903803,30.799872,2168
2025-07-20 20:59:50.522784,53012,STARLINK-4271,7.612280924044394,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.800680941202118,11.632032,2169
2025-07-20 20:59:52.247328,56424,STARLINK-6242,5.289114023904867,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.738375762099938,1.724544,2170
2025-07-20 20:59:56.471424,59964,STARLINK-31979,8.021586108720395,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,20,1,13,2025-07-20 20:00:00,338,1,6.77967724806382,4.224096,2171
2025-07-20 21:00:47.506176,53482,STARLINK-4360,5.623636752982653,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.733073112141913,51.034752,2172
2025-07-20 21:01:08.904864,53490,STARLINK-4387,8.116210035547407,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.765615098394941,21.398688,2173
2025-07-20 21:01:22.930176,56785,STARLINK-5931,10.324737532117588,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.831683697962476,14.025312,2174
2025-07-20 21:01:32.719296,63375,STARLINK-33621,5.996041493453619,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.914013461006581,9.78912,2175
2025-07-20 21:01:50.376864,51137,STARLINK-3180,4.045448577741547,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.8545296324278535,17.657568,2176
2025-07-20 21:02:08.699712,60273,STARLINK-32206,7.476266832013485,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.847778932001749,18.322848,2177
2025-07-20 21:02:18.382560,58075,STARLINK-30604,5.96449501322174,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.785184072742385,9.682848,2178
2025-07-20 21:03:10.145664,52106,STARLINK-3670,7.236143544734071,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.853340119002999,51.763104,2179
2025-07-20 21:03:12.503520,51135,STARLINK-3363,5.390428106383697,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.762285209313125,2.357856,2180
2025-07-20 21:03:22.958784,63909,STARLINK-34066,9.553281709956764,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.856069663789165,10.455264,2181
2025-07-20 21:03:27.893952,53493,STARLINK-4361,4.5448847895074325,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.79192678183179,4.935168,2182
2025-07-20 21:03:45.844416,53431,STARLINK-4548,3.709477671261614,STAT001,"Wallops Island, VA",37.9375,-75.4667,6,45,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.754661227174446,17.950464,2183
2025-07-20 21:04:02.488512,44968,STARLINK-1090,6.693248639645283,STAT006,"Perth, Australia",-31.9505,115.8605,100,49,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.693273160946905,16.644096,2184
2025-07-20 21:04:15.948768,55676,STARLINK-5300,7.39401916330393,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.754047849503014,13.460256,2185
2025-07-20 21:04:19.304544,57605,STARLINK-30138,9.447611447397472,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.802043397297791,3.355776,2186
2025-07-20 21:04:29.694144,59962,STARLINK-31980,8.993646148601126,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.805568112927983,10.3896,2187
2025-07-20 21:04:29.968032,63090,STARLINK-32903,5.264930919918987,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.759380122870843,0.273888,2188
2025-07-20 21:04:34.972320,61878,STARLINK-11314 [DTC],3.7355065313440523,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.66158726776547,5.004288,2189
2025-07-20 21:04:41.376288,48293,STARLINK-2550,7.033963366018858,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.679009372557816,6.403968,2190
2025-07-20 21:05:03.014304,60288,STARLINK-31997,5.279997611368996,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.644071732874968,21.638016,2191
2025-07-20 21:05:11.414976,53838,STARLINK-4773,7.949557201457838,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.717828559365719,8.400672,2192
2025-07-20 21:05:27.299616,59459,STARLINK-31631,7.927074353253573,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.772560319544181,15.88464,2193
2025-07-20 21:05:48.300000,51758,STARLINK-3458,10.712524881331317,STAT004,"Seongnam, South Korea",37.4138,127.5183,80,47,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.8427982691904115,21.000384,2194
2025-07-20 21:05:52.607904,60028,STARLINK-32008,9.076214411396302,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.8683626211843265,4.307904,2195
2025-07-20 21:06:07.850592,53485,STARLINK-4430,7.827087177510356,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.908749413599688,15.242688,2196
2025-07-20 21:06:31.685760,53018,STARLINK-4279,3.1670455522227847,STAT005,"Cape Town, South Africa",-33.9249,18.4241,15,46,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.752508605444862,23.835168,2197
2025-07-20 21:07:06.538656,53936,STARLINK-4791,7.306921069190319,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.746442693779418,34.852896,2198
2025-07-20 21:07:08.116320,52307,STARLINK-3755,3.6556805356048976,STAT003,"Madrid, Spain",40.4314,-3.7026,650,50,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.675450583131189,1.577664,2199
2025-07-20 21:07:20.314272,48583,STARLINK-2237,5.304111900813687,STAT002,"Hawthorne, CA",33.9226,-118.3345,50,48,150,7,6,20,7,21,1,13,2025-07-20 21:00:00,386,1,6.641268852883111,12.197952,2200
